account_id,threat_level,failed_transactions
C492955779,29,1
C687989506,42,3
C1139236537,14,4
C912553319,40,3
M1589022458,46,3
C1133085249,27,0
C733412760,20,4
C308534960,18,0
M1902363858,52,1
C386719853,6,1
C800259537,1,4
C69968364,8,4
M301513663,71,3
C771684237,29,3
C356415132,23,3
C296792693,7,1
M1923668361,42,2
C1113047484,24,1
C1899076369,6,0
C1864072552,13,27
M63697562,14,16
C405152514,24,3
C1806855000,28,0
C273397754,18,10
C1962943969,98,0
M1545373992,42,3
C772448168,24,0
C1122546730,19,1
C1267328802,83,4
C1492791508,10,4
C1218644790,36,0
C156487696,2,1
M434210465,19,3
C819194407,52,1
C516411527,29,2
C95759272,29,3
C1651816031,17,1
C555815901,21,14
C1910414505,13,4
C816262276,17,4
C5958610,17,4
C72963168,8,3
C1938403097,37,26
C197608325,28,18
C1071419155,91,3
C1547743002,7,3
C376954447,26,2
M375701110,25,2
C124485812,87,0
C1168246841,18,2
C2034227781,7,1
C409539433,56,8
C1767695983,73,36
C1315788388,13,0
C171474212,17,14
C813515457,18,2
C1279481718,6,10
C300098609,28,2
C2023312655,84,2
C647303213,70,0
C1351344603,24,2
C777003670,25,0
C1011239673,11,0
M92731383,59,19
C2071301909,22,4
C1662146232,39,0
C963444996,14,4
C731581831,13,4
C1470311758,1,7
C394856676,19,4
C354408136,1,4
C1040752245,1,4
M1943900304,5,3
C1936603725,17,1
C431449346,36,6
C1723843932,8,7
C1152505602,20,3
M1422585732,13,2
C237173712,49,4
C123666994,85,1
C86858954,29,3
M1597469980,8,2
C1453489706,70,1
C802289742,5,2
C383353367,87,3
C14881577,15,0
M329080930,21,0
C318885795,1,4
M653811108,18,2
C1573433600,26,4
C1311280310,48,4
C501928864,40,0
C1761748435,7,0
C2068739040,27,2
C1264554314,16,2
C1950798711,57,3
M1816774253,7,4
C880435095,52,3
C690378183,19,4
C1750060787,24,4
M440640373,37,0
C1976983084,35,0
C1341492850,38,7
M1677203701,30,3
C1367032173,72,5
C1703081292,50,8
C926433545,25,4
C433193355,2,1
C759858333,1,2
C37964483,13,3
C990009523,62,3
C553351525,3,3
C1692300520,50,3
C1686845241,72,1
C987393521,79,14
M1082648834,43,1
C396891332,24,1
M734005105,14,0
M20407577,22,1
M1898632042,86,2
C1800208457,20,4
M1313837790,6,6
C1799942601,5,0
C576352180,10,4
C1058762245,16,3
C827380026,18,9
M721631842,23,3
C1575108626,63,3
C11504038,18,0
C1927337252,3,4
C1935374242,76,0
C585730328,79,24
C1788598668,16,3
M605989972,93,2
C645895908,18,1
C547619272,9,17
C218993173,16,2
C567155719,17,6
C241893551,98,0
C2098633557,29,2
C1324874027,49,0
C1350537295,24,4
C1653463466,7,3
C1330839497,3,1
C556075652,15,3
M1466639780,14,4
C447791282,7,12
C1524585077,57,1
M1898580820,86,1
C1974895957,27,2
C2141809964,4,2
C753670111,27,1
C265276524,54,2
C1035897290,17,1
C2119830498,20,2
C755737896,89,3
C873486994,31,0
C709570454,27,14
C888447378,16,3
C2083246214,4,2
M329881288,4,4
C115325554,10,4
C1563063305,26,3
C1748375139,15,2
M1340862455,31,1
C1091334879,11,43
C1222239815,8,4
C93330169,10,0
C197983630,20,1
C169109284,23,2
C1870559543,11,4
M207925100,3,3
M1622268843,13,40
C496256245,10,15
C1180175712,18,13
C70041603,8,12
C2111361095,20,2
C1127407554,1,1
C230862586,36,4
C235175401,32,2
C193547934,10,1
M1533295096,16,0
M1459061323,9,0
M180127709,60,7
C1579497902,10,2
C939995488,12,2
C1584111180,25,0
C1775252191,10,12
C830772393,18,2
C432130338,17,0
M1221317338,40,7
C1291611783,5,3
C573533038,16,2
M659555745,10,4
M403343011,10,2
C1553161551,34,0
C1963140204,20,3
M1530817097,23,4
C313730701,9,3
C354746553,20,15
C1648839832,27,3
C1632382005,2,7
C766978155,19,0
C1285353908,20,1
C1724436904,18,13
C547596585,9,2
C788144406,7,2
C444735490,18,0
C2063006076,15,2
C769062561,26,3
C1021274348,3,0
M1781474288,7,0
C1483760319,21,3
C874377001,37,4
C143764201,48,2
C1053224120,3,2
C548893907,17,4
C1590748679,15,0
C1789882794,20,1
C754811797,27,3
C406146807,20,2
C1900331899,83,3
C1390851553,50,9
C306715081,2,1
C1993094343,15,4
C1759658813,4,3
C1281071967,10,7
C1082295137,21,7
C1963218058,36,3
M1033830104,28,10
C1666459928,8,2
C755527945,21,4
C778429673,23,3
M1926171534,87,7
C893947257,4,4
C609956902,33,4
C45942699,22,2
C14537324,27,3
C406024955,11,3
C917487370,32,10
C432427017,9,1
C1277100057,38,0
C441171330,4,10
C480235839,6,0
C1317145382,17,3
C119870379,20,13
M825356174,28,8
M1148021046,39,4
C1687793318,22,4
C1230726273,52,42
C454972648,19,5
C804494129,22,2
M946461682,19,3
C1883375191,69,0
C1226075403,23,3
C1822631251,19,4
C20621224,6,0
C2093557112,28,3
C1441276549,16,2
C549354900,20,2
C2144807922,32,0
C872527952,3,2
C1116000652,23,19
C1967939723,11,31
C1091110517,24,2
C979196948,55,0
C49821575,31,12
C1875031714,11,3
C1661511291,39,1
C1460120393,2,1
C406422383,2,0
C840310066,12,1
C1541771460,28,3
M796795150,18,4
C97407183,29,3
C532793923,20,0
C1759871333,2,3
C1642767119,74,2
C1710097383,73,1
C1252823569,14,1
C1534808364,16,4
M729908080,4,0
C1288376481,10,1
C155921505,24,6
C2052453394,26,1
C1608274246,28,3
C1317129933,29,4
C1804138542,22,2
C1448641288,52,13
C2025735380,16,3
C1231857398,21,12
C1988852187,5,4
C2043108837,1,1
C264548689,13,3
C1297189446,22,1
M1630827059,53,1
C1905837425,25,0
C1438776235,1,1
C222593249,47,3
C1044857225,7,1
C2090195007,0,4
C1642597796,18,8
C251207505,18,4
M1175926365,1,36
C803517235,15,3
M1936278780,70,2
C322628995,38,2
C1752186981,24,2
M231131656,18,3
M1373664871,23,7
C1728836940,59,4
C260664858,14,3
C783981841,24,3
C573845746,62,1
M926149913,17,12
C564083443,20,30
C192147378,27,3
C440599856,75,3
C597360513,28,1
C183980330,11,0
C2113877929,17,0
C419724512,52,3
C223713379,4,1
C1649836304,33,0
C671609504,18,4
C105850564,14,0
C1603043156,18,4
C581868469,9,11
C117810726,1,4
M1160954716,16,3
C526028117,21,14
C1109926651,97,3
C1860163188,21,12
C1556222877,19,0
M545831340,8,0
C1082747494,57,3
C1821543187,22,2
M611658556,88,1
C1765092649,72,1
C2026776150,13,1
C2032844231,21,0
M1753125764,25,3
C1350660083,59,0
C537829641,3,0
C45741590,12,1
C436661284,56,2
C1701123267,2,1
C302280439,27,0
C1689933329,6,0
C379167412,12,2
C2093320228,17,5
M448052318,72,11
C1651945012,5,0
C1493050483,92,4
C366669310,83,1
C985047837,35,4
M1328368237,47,3
C212560963,98,1
C1064617428,14,2
C534374731,76,1
M352861280,19,0
M1064654343,8,2
C2099156434,25,6
C1350238980,22,6
C888280325,11,1
C164735146,10,3
C1939138841,16,3
C307178218,57,10
C1988148869,57,3
C1100587279,11,1
C1352254232,22,45
C661371185,19,0
C1148567896,1,2
C2067870455,5,1
C611695864,11,3
C1528589499,16,1
C1943061754,48,1
C1572972194,7,1
C1733644324,9,2
M1351861919,18,4
M115849960,15,4
C1149377869,11,4
C839259296,46,1
C1554188321,12,4
C2108807397,6,3
C1320375746,21,4
C902583523,5,3
C334217924,14,4
C526463549,36,4
C1642177757,48,11
C775088224,39,4
C387856644,63,1
C163710665,22,4
M1277793979,17,6
C677010425,34,2
C730035352,8,3
C440453962,6,2
C1138065078,26,3
M1116144421,97,14
C1638156015,39,4
C213016310,23,4
C1344751993,41,3
M1036133263,39,0
C677507347,53,4
C114248068,29,3
C204083284,17,12
M1579843271,10,3
C2103815543,27,0
M437079561,53,2
C1651984002,0,4
C1566210971,38,11
C244196717,7,0
C720836709,17,1
M1950677,1,0
C503724501,11,0
C1375941649,26,4
C359086450,6,0
C1690528829,75,4
C1388994938,2,2
C205432690,15,5
C2057340019,6,2
C1417962077,8,0
C134039106,35,19
C546894721,12,4
C2052188480,75,3
C1418692426,78,2
C2093902592,6,0
M1178762732,27,0
M852394132,9,10
M1783609383,25,0
C767004103,0,4
M668100467,9,3
C848019033,13,4
C540486316,10,3
C1687174619,87,4
C1094160807,11,7
C188983415,56,0
C1868676983,22,4
C235318636,15,3
M17999661,55,4
C18628378,25,0
C1250741351,45,3
M740586455,4,0
C1213992157,21,46
C1729322240,17,1
C892816224,18,2
C818267517,62,2
C418413280,25,0
C1745355019,62,1
M790419328,23,4
C2045109881,29,6
C1123505620,25,4
C307303286,16,2
C1057207799,15,0
M2096552142,17,4
C2028191421,24,2
C1890097826,17,3
C1353644745,19,0
C108440840,56,1
C82669876,24,3
C1506119352,0,39
C680572178,48,48
C238195929,27,3
C507453626,3,1
M1651547394,36,3
C1792822580,23,1
C14584832,18,4
C1868167162,4,3
C1372628764,28,0
C1250142987,5,3
C1613506237,1,2
C1136379970,51,4
C1777497364,29,4
C1794893473,53,1
C2099459838,20,5
C296657338,85,4
C1595577635,70,3
C845320573,25,6
M1706952928,6,14
C2000811055,55,3
C206354562,7,2
C1991704188,0,1
M1086228055,22,9
C1401250433,23,1
C134518909,92,1
M129278440,43,2
C1664898483,4,4
C1393439924,11,34
M343504846,19,14
C1651785170,28,14
C1887621828,45,2
C1084807135,16,4
C895859913,11,17
C1392419600,51,6
C1324660453,23,1
C1599672610,7,3
C1280852753,9,10
M478226721,24,1
M346380661,6,3
C798341710,29,4
C161072404,13,0
C2006181548,29,2
C96271886,29,2
C1431390116,23,4
C1347134497,26,4
C1654096812,28,3
M2086002765,31,3
M1389649035,7,3
C844380252,17,3
C201286914,22,1
C1767804404,5,3
C1953016629,27,0
C994950684,53,1
M1550014697,10,4
C2001078677,57,40
M1592511327,22,2
C1602006713,42,1
C704340091,11,4
M1786568164,2,0
C1347583154,32,2
M45098659,20,2
C1843698388,5,1
C1394475715,56,3
C1978033753,94,3
M1772448069,14,22
C1991716299,2,4
C1600031018,6,3
M1907131619,23,2
C801984124,6,4
C1798376419,20,0
C766182565,28,2
C1085981235,57,0
C209313974,14,0
C2121401286,5,3
C1623515937,10,3
C1608308874,31,4
C1036579486,0,4
C1678078675,20,0
C908426498,48,4
C1059771191,29,0
C615164198,29,0
C90164537,31,2
C1786179651,28,2
C699133054,33,1
C250874739,15,4
C1600282421,24,26
C921087374,72,15
C1096763664,42,3
M1214246847,59,1
M820188809,8,0
C1785584862,8,3
C2142251962,89,3
C4991616,28,4
C1196502885,6,3
C1355173130,25,9
C1223826572,11,2
M1447200929,3,1
C233737530,25,0
M2087044315,20,7
M1753842065,21,3
C1754504137,9,4
C1399470288,0,4
C1860995225,28,4
C359480656,54,1
M1511697312,25,2
C974250535,23,0
C874821404,27,9
C1087246128,96,6
C2031563133,45,1
C1779741678,17,4
C1848957014,7,32
C1942866736,21,4
C514909951,12,6
C1161662394,2,1
C1113737850,25,2
C1645599060,5,0
C1401754954,4,2
M531673069,3,27
C2097605634,90,4
C864908106,26,3
C1632435663,21,2
C1374261829,0,2
C1003895753,31,13
M1408990083,2,0
C923120155,56,1
C1644806560,22,9
C1391720798,12,2
C453950944,2,1
C1871693503,9,3
C1809436244,3,7
C1256915949,14,1
C1282078378,61,1
C418356494,14,14
C2074771446,10,1
C2112763867,2,1
M442743825,25,2
C464893184,4,7
M1369604483,76,0
C1707425270,1,0
C1131578728,20,4
M1948002333,7,2
M2051139301,12,3
C1801662743,41,0
C972246904,19,13
M1697482655,5,4
C663603504,0,7
C490237257,28,4
C343818513,9,12
C466016751,20,3
C1061293152,1,13
C282362169,26,0
C183006979,28,15
C1788310231,58,3
C842011521,7,3
C442969419,40,11
C145164676,9,0
C566073834,27,0
C223604925,10,1
C944309580,51,2
M1727880486,99,1
C513878627,26,3
C1257622002,24,2
C1947463302,19,2
C1389902018,12,13
C1958429982,15,3
C74892469,5,0
C1548012231,50,0
C1494324577,17,2
C2027103612,55,10
C1308942064,9,2
C1627682217,12,0
C1225327699,5,38
C1293908478,34,0
C1283164732,10,0
C1894068296,20,2
M277805423,25,0
M1411969568,7,1
C917487300,59,5
C1191294164,20,2
C1621861722,23,4
C583067589,17,1
C423737054,12,4
C505438283,17,10
M1679655915,12,1
C130798766,20,4
C844883852,47,13
C1258464609,0,2
C494192281,54,1
C1724521900,27,3
C679420681,13,37
C1962963296,27,0
C1788495920,8,4
C604354158,2,2
C106582991,45,4
C406233102,27,4
C396203882,19,2
C738419603,1,3
C1151829181,0,0
C665250258,2,0
C121838290,21,4
C1793976100,21,2
C592174134,4,8
M51580931,28,14
C1972142839,25,2
C1947017416,27,0
M698515465,38,7
C64427384,99,0
C735929753,16,8
C2146892009,5,4
C1099012904,59,24
C1956982104,2,1
C1788320478,12,0
C1535964870,9,2
C1613233409,6,0
C2038994826,17,3
C1865218212,3,14
C1424396112,1,13
C14573187,25,44
C1911893680,24,0
C341573287,48,0
M679198969,4,2
C1558102114,26,3
C1143024477,41,0
C1639690301,37,0
C498550702,16,3
C1259045438,4,1
C1896515564,80,42
C903739271,17,4
C1661095033,19,0
C724958854,21,4
C350037607,35,33
C331198500,10,2
C1461677865,35,1
C1082191788,22,4
C1543791277,26,0
M1481481724,2,6
M1751991644,37,3
C421108305,7,0
C1533405416,25,2
C1792489999,10,3
C1985542113,13,3
C679361572,19,11
C748768350,14,3
M1026128875,26,3
C1182246637,39,2
M1513203179,56,3
C625555101,25,3
C1510164613,44,0
C463737708,3,14
M204615390,22,4
C702518062,3,12
C1788577101,38,1
C2078089354,14,3
C2023948600,4,2
C1796008884,7,15
C785688184,24,4
C1528638723,44,2
C790582807,18,8
C621712670,6,2
C1565462520,30,3
C708992245,16,0
C1478090850,8,7
C1856914460,18,11
C577770853,40,2
C1719694406,29,37
C1195310210,59,8
C899198760,7,2
C1630083315,0,11
C840857519,22,2
C345733055,96,5
C2134894909,42,1
M160115968,25,4
C90733905,23,4
C1353817813,10,0
C719659815,23,7
M1703542178,23,2
C1220821347,14,46
M1037431070,49,1
C394649715,27,1
M1312940189,30,1
C900927651,37,4
C1513344210,22,0
C1286314834,3,7
C274730934,3,4
C2030633531,15,0
M1546463926,30,3
C1171897668,44,5
C1666463785,24,4
C1085211068,18,0
C2111471272,14,0
C653664845,27,28
C875375723,41,1
C222677094,21,12
C1178727687,6,2
C802193400,18,1
C66874786,15,3
C1267196679,42,4
C1084557701,14,2
C2053228943,27,4
M894375420,1,9
C382174827,54,2
C562003595,80,4
M967104236,23,2
C2046067172,28,2
C701554593,21,7
C1327826257,1,2
C653399207,42,2
C1992733427,39,0
C2126337789,22,0
C982938916,3,14
C1498842317,51,4
C214968809,17,6
C160867367,19,0
C1742028109,27,3
C933337248,13,4
C1394374125,63,2
C959199679,12,4
C1419713920,52,0
C285996080,19,1
C512001873,50,8
C1395652510,9,2
C1843391113,4,3
C1718697077,26,0
M1533097980,7,2
C1193969926,10,1
C1023615222,27,3
C983287344,20,3
M501515004,9,1
C1588408274,71,3
C747227797,5,2
M949721972,10,2
C322179216,22,3
C89802873,95,20
C908339930,31,3
C151901104,3,2
C576620449,21,1
C1121780053,69,4
C1667236979,36,1
C890815896,35,10
C816798986,8,1
C1924530077,96,1
M786221109,14,9
C275602772,10,1
C884244227,46,4
C820684555,6,1
C382181221,29,33
C1282872034,40,4
C1269216960,2,4
C1906927417,17,4
M33611714,31,2
C1099990467,23,14
C968505496,18,4
C1432374808,70,2
C1918913776,21,2
C892880517,35,4
C980338609,1,0
M1279059291,50,0
C1355552356,50,4
C1046997834,63,7
C797679731,23,0
C1488121697,16,7
C2031123746,23,1
C205295161,14,1
C521787738,3,1
M1487060231,10,2
M83400869,15,4
C490352527,18,9
C2123221587,38,1
M1495230787,23,6
C117267228,39,0
C902648738,68,29
C687020951,33,5
C2135866375,84,0
C1852339391,9,2
M215464846,24,3
M892912117,80,14
C1102869992,20,1
C734694774,2,7
C180304134,13,2
C243324890,60,2
C1254757753,3,0
C427901435,72,1
C411979504,18,38
C558147290,15,1
C279321062,39,1
C681979935,7,3
C815024461,64,1
C919740534,35,4
C624868929,0,3
C93248964,93,0
C1625639335,10,1
M931452881,88,0
C2121587275,1,3
C1995561672,13,7
C1355567362,11,10
C1493409285,89,4
C246800427,29,3
C1940449223,10,5
C1200946248,44,2
C1191144525,26,3
C486588649,38,1
C316477221,79,0
C175920135,46,2
C656921653,0,4
C1046408722,15,4
M1730341238,11,3
C1275464847,29,3
C1301301419,73,0
C1447065626,29,4
C136216233,10,2
M1307282886,6,4
C1454068784,47,4
C2055850396,5,0
C909208906,40,6
C993219865,24,1
C1116387201,8,2
C1409824283,11,4
C1345472056,54,1
M1984267015,15,2
C1693125577,37,6
C125244060,37,0
C523202908,19,3
C1853253839,8,4
C1307293739,19,2
C761182025,15,0
M408335886,13,11
C1220502823,0,4
C1812490642,12,3
C1197978726,16,2
C1019686375,13,0
C928301042,16,3
C1872360086,15,14
C238357049,21,4
C1300316319,13,0
C616798531,4,2
C238960949,12,4
C720331490,72,18
C1336295268,97,2
C2019908646,13,3
C1244863916,29,8
C84466252,28,1
M928995567,29,0
C724729964,25,40
C1979714660,83,3
C783744142,4,0
M825672282,33,7
C1173659755,10,1
C986138600,27,0
C1761580683,3,4
M94907051,17,0
M1385634013,12,1
C2067636233,25,8
C1896539391,20,0
C1027669885,35,1
C66090186,98,2
C775561576,6,2
C301831208,27,2
C1110578837,31,2
C828618357,22,2
C1548788425,2,0
C1785802976,6,3
C154102973,7,4
C1503309374,34,0
C430053862,18,2
C1283769819,13,0
C281918661,19,3
C1049193275,26,2
M70378552,43,26
C1111426376,13,4
C768248846,14,1
C198831985,12,1
C961022947,55,0
C393947421,22,3
C1968868368,10,2
C1386746473,2,2
C1409802266,16,3
C897363178,26,0
C390809517,29,2
C456163001,25,2
C423615197,7,2
C1813666200,18,1
C438861212,52,25
C1873104472,19,0
C1249159094,23,4
M1154378129,12,3
C929357642,69,4
C1123998603,29,4
C1330842529,20,0
C1924381457,17,6
C382034420,2,1
M933549220,9,0
C1828346,12,4
C1775670067,28,2
C162879753,10,3
C468871900,97,10
C145594916,4,4
M568071171,46,3
C308148718,9,2
C1436715022,1,0
C1269420432,14,1
C1283079983,76,11
C2091013210,62,3
C497690793,4,1
C2071832199,27,0
C525722293,38,4
C1691060156,30,2
C863441512,5,3
C927128483,18,1
C1203232760,15,3
C964499091,6,1
C415825997,22,14
C119224307,5,3
C2009568000,28,10
C628164202,1,4
C223745327,11,3
C2073176197,27,1
C635909608,14,1
C1807910706,37,13
C1404671773,24,1
C1012063838,19,3
C182543147,12,2
C222856792,15,9
C453519647,81,1
C65073643,13,4
C1884798465,32,0
C1024154295,7,2
C205665980,27,1
C1926533742,27,12
C171913959,19,0
C876547059,3,2
C1144535976,16,1
C2087932716,13,3
C1053247550,59,0
C1400316228,1,2
C2133694784,54,3
C1087927034,23,14
C1908083976,33,4
M664296497,1,0
C639530269,12,1
C1904470036,9,0
M1482240206,52,4
M838613500,85,4
C779431193,23,37
C1450007077,12,1
C1790042590,20,1
C2025429136,9,1
C84507337,18,6
C30354939,3,4
C535424820,28,4
C1734998708,85,11
M251729886,83,0
C1253267210,42,1
C88014382,47,17
M1193794046,9,4
C1331580597,7,4
C158231912,91,10
C1402146825,12,12
C276352699,12,45
C1501741241,93,0
C409830534,6,6
C1201856349,41,4
M28299552,20,1
C562220345,27,9
C1173049835,34,2
C798890205,23,0
C856386556,25,4
C907189797,12,1
C1576127082,25,0
C72220099,12,4
C1002613480,38,2
C1341012197,32,2
C345242729,28,2
C811388086,86,12
C906365544,53,44
C1880155736,8,1
C1422980620,17,14
C197391481,44,6
C443971775,64,0
C237237695,18,2
C1809515003,44,8
C1590703895,20,3
M29416213,99,3
C701252816,16,0
C102275775,27,2
C1096293438,82,0
C369538088,40,0
C430668255,5,0
C1860388112,3,3
C565049868,36,12
C693218581,25,1
C755123684,11,0
C1595218853,14,3
C594047061,46,0
C1658824127,24,7
M1106561229,14,1
C262591983,77,0
C490346906,0,0
C1811902977,22,3
C410970941,28,1
C577367252,14,2
M710993816,22,0
C807944380,45,8
C1263534840,3,2
C270261697,6,0
C414219779,4,0
C199895284,17,4
C273815261,4,3
C1532638647,20,4
C1535879876,53,6
C1632283563,7,8
M1500973486,33,1
M220546855,5,2
C1187070939,7,19
M601083868,5,0
C1141482204,29,6
C296951342,47,4
M834913778,21,1
C785539289,30,0
C1724074011,23,6
C279889806,86,0
C1520633436,52,2
C1384016240,1,2
C304560247,7,2
C508033492,4,1
C579751834,64,0
C103115426,35,11
C1737296552,21,8
C1010594197,16,6
C13058207,80,1
C80157724,26,3
C2034397905,8,3
M28340497,10,2
C437547978,1,14
C1262596294,25,0
C42418991,7,35
C1537946638,15,2
C100307087,23,1
C558161679,12,0
M76518706,81,12
C300576990,15,4
M1600657171,17,10
C242098473,0,2
M1078954501,89,4
C1578140843,34,4
M710356401,22,1
C66169053,34,10
C1670069537,44,4
C1543174625,26,2
C1572592246,54,0
C819450933,43,0
C2115127777,48,1
C2007086276,12,0
M560735770,6,13
C1652402484,19,2
C562397365,15,14
C541258645,22,3
C1701302322,20,0
C1849359602,7,4
M1462419938,7,1
C2049374412,37,1
C1961084437,1,8
C180488500,8,3
C637129854,9,3
M19831938,13,1
C19812082,3,4
M1386540846,45,4
C1749130048,46,1
C1961327188,30,3
C1600634920,7,4
C106043635,19,4
C1813562614,55,3
C186587390,11,6
C414637436,23,9
C511228254,24,0
C156097,9,3
C867904898,10,4
C1062657071,74,4
C797317305,4,1
C1127347749,11,0
C1882389831,10,2
C1554381208,27,2
C223928940,66,4
C1891738825,18,3
M1821580088,29,1
M205696273,36,0
C1668994502,39,2
C944740183,0,2
C1077283520,25,3
C1520880885,15,3
C849343444,1,11
M61338881,1,3
C1006011626,13,1
M199045624,2,0
C1413459251,27,17
C534211543,1,0
C1019572583,32,1
C1647507329,67,1
C1332550677,12,2
M633824154,42,2
M1322629462,19,1
C1800196855,17,2
C1637975393,6,4
C641570076,15,1
C1354815179,75,2
M355353033,56,1
C341561918,12,1
M1016046151,92,7
C1203922735,8,1
C1709896296,44,4
C1948516348,10,3
C198988909,31,3
C1745551276,43,1
C619518219,47,1
C2020768082,24,4
C43610939,17,4
C1434775502,3,0
C977543390,61,2
C736248524,4,0
M2115168589,36,8
C86446933,23,3
M1076621855,68,48
C378669756,10,4
C1116419825,20,1
C908148219,13,10
C232430958,26,4
C1249450875,31,4
C902102284,13,11
M1383844377,21,2
M1098595074,8,9
C834020352,20,3
C1273131759,16,1
C1866053565,23,4
C56835268,43,8
C1443728153,15,3
C649284727,32,13
C283089848,7,13
M792957691,9,4
C613271542,22,1
C875638445,32,24
C56816688,25,3
C1778801068,2,1
C1697288690,29,6
M567258075,41,2
C149890735,41,35
M821900060,13,2
C1687323173,28,1
C559889086,17,0
C1794713213,64,9
C1621697580,52,2
C704814119,38,1
M973559827,18,4
C844891686,46,3
C279149003,27,3
C536802867,25,1
C1508054425,98,1
C476788031,37,2
C501989344,27,2
C1343488355,18,3
C289179834,3,3
C443132211,20,3
C2052815216,5,13
M1962601958,8,0
C498979766,52,4
C565419331,2,2
M148420078,48,4
C1856906142,23,1
C1632660161,26,2
M1773748487,27,4
C1014485824,24,14
M90985743,54,14
C1826153072,3,0
C1690337259,62,4
C2098276780,24,2
C1747195344,15,27
C616807234,42,4
C768673652,24,2
C611891897,89,2
C26951274,68,6
C1642890221,7,3
C1891374197,22,4
C319459727,47,2
C1743810112,1,2
C1241194378,53,0
C1055469688,16,2
C402399748,45,1
C1229714048,10,1
M2000090543,8,10
C259277532,25,1
M2082826427,69,1
M1983034103,38,3
C1732073383,38,4
M785244979,4,4
M565542718,60,8
C1776894774,2,3
C488169730,9,3
C2086100644,15,2
C1903729585,27,2
C346297677,37,2
C2048469684,2,22
M721010712,24,2
C1995151726,42,10
C592904345,25,3
C258425541,20,3
C1696093122,10,4
C225959311,15,4
C1626382413,27,1
M1928760681,17,1
C2090440533,12,15
M48949881,11,0
C787011285,10,0
C77376244,84,4
C1768261655,75,2
C230603769,73,4
C1641474971,31,1
M1410610449,8,3
C1156512821,0,1
C71729107,41,1
C122853429,4,3
C1185861535,76,3
C950313649,39,1
C2053701746,22,4
C19292778,10,13
C254157421,12,4
C1929604458,0,4
C185251578,23,8
